"Loja";"Name Searched";"Name Found";"Price";"Price Float";"URL"
"Casas Bahia";"Mario Kart 7";"Pista Mario Kart 7 Carrera Go!!!";"699,90";"R$ 699,90";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-2IADP&lbc=casasbahia&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6577021%3f&rk=5&uid=274516755&sid=2&ts=custom&rsc=fcPPmkVW87A6N0eY&method=and&isort=score&view=grid"
"Casas Bahia";"Mario Kart 7";"Jogo Nintendo 3DS Mario Kart 7 - Nintendo";"199,90";"R$ 199,90";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-2IADP&lbc=casasbahia&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.casasbahia.com.br%2f7047003%3f&rk=6&uid=274516755&sid=2&ts=custom&rsc=90y4qGJuf0DQfuwr&method=and&isort=score&view=grid"
"Casas Bahia";"Mario Kart 7";"Console Nintendo 2DS Vermelho + Jogo Mario Kart 7 - Nintendo";"Indisponível";"R$ 9.999,99";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-2IADP&lbc=casasbahia&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.casasbahia.com.br%2f7047130%3f&rk=15&uid=274516755&sid=2&ts=custom&rsc=7uh5ToQXD2nv3UH4&method=and&isort=score&view=grid"
"Extra";"Mario Kart 7";"Pista Mario Kart 7 Carrera Go!!!";"699,90";"R$ 699,90";"http://buscando.extra.com.br/search?p=R&srid=S1-3DFWP&lbc=extra&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.extra.com.br%2f6577021%3f&rk=1&uid=274605987&sid=2&ts=custom&rsc=ytGG2mdhQukbMd3e&method=and&isort=score&view=grid"
"Extra";"Mario Kart 7";"Mario Kart 7 - 3DS";"179,99";"R$ 179,99";"http://buscando.extra.com.br/search?p=R&srid=S1-3DFWP&lbc=extra&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.extra.com.br%2f5692914%3f&rk=3&uid=274605987&sid=2&ts=custom&rsc=JkFVkjgQJnp2HS1M&method=and&isort=score&view=grid"
"Extra";"Mario Kart 7";"Mario Kart 7 - 3Ds";"188,00";"R$ 188,00";"http://buscando.extra.com.br/search?p=R&srid=S1-3DFWP&lbc=extra&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.extra.com.br%2f6157098%3f&rk=4&uid=274605987&sid=2&ts=custom&rsc=YhqFMIRNWj%3avJzry&method=and&isort=score&view=grid"
"Extra";"Mario Kart 7";"Jogo Mario Kart 7 - 3DS";"239,90";"R$ 239,90";"http://buscando.extra.com.br/search?p=R&srid=S1-3DFWP&lbc=extra&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.extra.com.br%2f470664%3f&rk=5&uid=274605987&sid=2&ts=custom&rsc=2sVJAZSVg2wcqGIF&method=and&isort=score&view=grid"
"Extra";"Mario Kart 7";"Jogo Nintendo 3DS Mario Kart 7 - Nintendo";"199,90";"R$ 199,90";"http://buscando.extra.com.br/search?p=R&srid=S1-3DFWP&lbc=extra&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.extra.com.br%2f7047003%3f&rk=6&uid=274605987&sid=2&ts=custom&rsc=foTvejYtAuM0zODf&method=and&isort=score&view=grid"
"E-Virtua";"Mario Kart 7";"Mario Kart 7 - Nintendo 3DS - -";"R$ 169,90";"R$ 169,90";"http://www.evirtua.com.br//mario-kart-7-nintendo-3ds/2904-01"
"Fast Games";"Mario Kart 7";"Mario Kart 7 - 3DS";"R$ 189,91";"R$ 189,91";"http://www.fastgames.com.br/mario-kart-7-3ds-pr-3563-187970.htm"
"FNAC";"Mario Kart 7";"-";"-";"R$ 9.999,99";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Mario Kart 7";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"Mario Kart 7";"MARIO KART 7 MARIO";"Indisponível";"R$ 9.999,99";"http://www.livrariacultura.com.br/p/mario-kart-7-mario-42275200"
"Livraria Cultura";"Mario Kart 7";"MARIO KART 7 (3DS)";"Indisponível";"R$ 9.999,99";"http://www.livrariacultura.com.br/p/mario-kart-7-3ds-29075867"
"Livraria Cultura";"Mario Kart 7";"MARIO KART 7 LUIGI";"Indisponível";"R$ 9.999,99";"http://www.livrariacultura.com.br/p/mario-kart-7-luigi-42275202"
"Livraria Cultura";"Mario Kart 7";"MARIO KART 7 YOSHI";"Indisponível";"R$ 9.999,99";"http://www.livrariacultura.com.br/p/mario-kart-7-yoshi-42275226"
"Livraria Cultura";"Mario Kart 7";"MARIO KART 7 KOOPA";"Indisponível";"R$ 9.999,99";"http://www.livrariacultura.com.br/p/mario-kart-7-koopa-42275228"
"Mula Games";"Mario Kart 7";"Mario Kart 7 - 3DS";"169.9";"R$ 169,90";"http://www.mulagames.com.br/Mario-Kart-7-3DS/prod-457454/"
"Mula Games";"Mario Kart 7";"Console Nintendo 2DS Crimson Red (Vermelho) com Mario Kart 7";"749.9";"R$ 749,90";"http://www.mulagames.com.br/Console-Nintendo-2DS-Crimson-Red--Vermelho--com-Mario-Kart-7/prod-3716786/"
"Ponto Frio";"Mario Kart 7";"Mario Kart 7 - 3Ds";"188,00";"R$ 188,00";"http://search.pontofrio.com.br/search?p=R&srid=S1-3IADP&lbc=pontofrio-br&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6157098%3f&rk=1&uid=274809354&sid=2&ts=custom&rsc=lgEvrq-LSrtPS5Dr&method=and&isort=score&view=grid"
"Ponto Frio";"Mario Kart 7";"Jogo Mario Kart 7 - 3DS";"239,90";"R$ 239,90";"http://search.pontofrio.com.br/search?p=R&srid=S1-3IADP&lbc=pontofrio-br&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.pontofrio.com.br%2f470664%3f&rk=2&uid=274809354&sid=2&ts=custom&rsc=WWqU1BGfe2vYALSV&method=and&isort=score&view=grid"
"Ponto Frio";"Mario Kart 7";"Mario Kart 7 - 3DS";"179,99";"R$ 179,99";"http://search.pontofrio.com.br/search?p=R&srid=S1-3IADP&lbc=pontofrio-br&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5692914%3f&rk=3&uid=274809354&sid=2&ts=custom&rsc=KpCOAzriz0uHYI7O&method=and&isort=score&view=grid"
"Ponto Frio";"Mario Kart 7";"Pista Mario Kart 7 Carrera Go!!!";"699,90";"R$ 699,90";"http://search.pontofrio.com.br/search?p=R&srid=S1-3IADP&lbc=pontofrio-br&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6577021%3f&rk=4&uid=274809354&sid=2&ts=custom&rsc=mTR6epurbuQmIRG0&method=and&isort=score&view=grid"
"Ponto Frio";"Mario Kart 7";"Jogo Nintendo 3DS Mario Kart 7 - Nintendo";"199,90";"R$ 199,90";"http://search.pontofrio.com.br/search?p=R&srid=S1-3IADP&lbc=pontofrio-br&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.pontofrio.com.br%2f7047003%3f&rk=5&uid=274809354&sid=2&ts=custom&rsc=ysfwVbfr6QK7xd8y&method=and&isort=score&view=grid"
"Ponto Frio";"Mario Kart 7";"Console Nintendo 2DS Vermelho + Jogo Mario Kart 7 - Nintendo";"Indisponível";"R$ 9.999,99";"http://search.pontofrio.com.br/search?p=R&srid=S1-3IADP&lbc=pontofrio-br&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.pontofrio.com.br%2f7047130%3f&rk=13&uid=274809354&sid=2&ts=custom&rsc=JvxLu2qfEuStz1sI&method=and&isort=score&view=grid"
"Ricardo Eletro";"Mario Kart 7";"-";"-";"R$ 9.999,99";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Mario Kart 7";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Saraiva";"Mario Kart 7";"Mario Kart 7 - Mario";"39,90";"R$ 39,90";"http://www.saraiva.com.br/mario-kart-7-mario-8229777.html"
"Saraiva";"Mario Kart 7";"Mario Kart 7 - Yoshi";"39,90";"R$ 39,90";"http://www.saraiva.com.br/mario-kart-7-yoshi-8229795.html"
"Saraiva";"Mario Kart 7";"Mario Kart 7 - Luigi";"39,90";"R$ 39,90";"http://www.saraiva.com.br/mario-kart-7-luigi-8229787.html"
"Saraiva";"Mario Kart 7";"Mario Kart 7 - Koopa";"39,90";"R$ 39,90";"http://www.saraiva.com.br/mario-kart-7-koopa-8229816.html"
"Shop Facil";"Mario Kart 7";"-";"-";"R$ 9.999,99";"http://ww2.shopfacil.com.br/<BUSCA>"
"Shop Time";"Mario Kart 7";"Game Mario Kart 7 - 3DS";"R$ 179,99";"R$ 179,99";"http://www.shoptime.com.br/produto/110455081/game-mario-kart-7-3ds"
"Shop Time";"Mario Kart 7";"Jogo Nintendo 3ds Mario Kart 7 - Nintendo";"R$ 199,90";"R$ 199,90";"http://www.shoptime.com.br/produto/9699665/jogo-nintendo-3ds-mario-kart-7-nintendo"
"Shop Time";"Mario Kart 7";"Pista By Kids Nintendo Mario Kart 7";"Indisponível";"R$ 9.999,99";"http://www.shoptime.com.br/produto/120370823/pista-by-kids-nintendo-mario-kart-7"
"Shop Time";"Mario Kart 7";"Pista Elétrica By Kids Nintendo Mario Kart 7";"Indisponível";"R$ 9.999,99";"http://www.shoptime.com.br/produto/120370807/pista-eletrica-by-kids-nintendo-mario-kart-7"
"ShopB";"Mario Kart 7";"Jogo Mario Kart 7 (Mídia digital) - 3DS";"R$ 129,90";"R$ 129,90";"http://www.shopb.com.br/jogo-mario-kart-7-midia-digital-3ds-7355419"
"Submarino";"Mario Kart 7";"Game Mario Kart 7 - 3DS";"R$ 179,99";"R$ 179,99";"http://www.submarino.com.br/produto/110455081/game-mario-kart-7-3ds"
"Submarino";"Mario Kart 7";"Jogo Nintendo 3ds Mario Kart 7 - Nintendo";"R$ 199,90";"R$ 199,90";"http://www.submarino.com.br/produto/9699665/jogo-nintendo-3ds-mario-kart-7-nintendo"
"Submarino";"Mario Kart 7";"Pista By Kids Nintendo Mario Kart 7";"Indisponível";"R$ 9.999,99";"http://www.submarino.com.br/produto/120370823/pista-by-kids-nintendo-mario-kart-7"
"Submarino";"Mario Kart 7";"Pista Elétrica By Kids Nintendo Mario Kart 7";"Indisponível";"R$ 9.999,99";"http://www.submarino.com.br/produto/120370807/pista-eletrica-by-kids-nintendo-mario-kart-7"
"Walmart";"Mario Kart 7";"Mario Kart 7 - 3DS";"188";"R$ 188,00";"http://www.walmart.com.br//mario-kart-7-3ds/3650976/pr"
"Walmart";"Mario Kart 7";"Go MarioKart 7 Carrera 62317";"559.56";"R$ 559,56";"http://www.walmart.com.br//go-mariokart-7-carrera-62317/3785367/pr"
"Walmart";"Mario Kart 7";"Jogo Nintendo 3DS Mario Kart 7";"Indisponível";"R$ 9.999,99";"http://www.walmart.com.br//jogo-nintendo-3ds-mario-kart-7/2029407/pr"
"Walmart";"Mario Kart 7";"Carrera Autorama Nintendo Mario Kart 7 By Kids 16404";"Indisponível";"R$ 9.999,99";"http://www.walmart.com.br//carrera-autorama-nintendo-mario-kart-7-by-kids-16404/3076471/pr"
"Zig Store";"Mario Kart 7";"3DS - Mario Kart 7";"R$ 158,00";"R$ 158,00";"http://www.zigstore.com.br/3ds-mario-kart-7-p325/"
"Zig Store";"Mario Kart 7";"Carro Fricção Pull & Speed Mario Kart 7 Mario";"R$ 38,68";"R$ 38,68";"http://www.zigstore.com.br/carro-friccao-pull-speed-mario-kart-7-mario-p159807/"
"Nintendo eShop";"Mario Party Island tour";"Mario Party: Island Tour";"$39.99*";"R$ 152,90";"http://www.nintendo.com/games/detail/jJ2KP3ofqeqOHHccjg-mRu1hz0YCJ2By"
"Americanas";"Mario Party Island tour";"Game Mario Party - Island Tour - 3DS";"R$ 174,99";"R$ 174,99";"http://www.americanas.com.br/produto/116707833/game-mario-party-island-tour-3ds&review=1"
"Big Boy Games";"Mario Party Island tour";"3DS - Mario Party: Island Tour";"R$ 129,90";"R$ 129,90";"http://www.bigboygames.com.br/pesquisa/?p=Mario+Party+Island+tour"
"Casas Bahia";"Mario Party Island tour";"Mario Party: Island Tour - 3DS";"179,00";"R$ 179,00";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-6IADP&lbc=casasbahia&w=Mario%20Party%20Island%20tour&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5414005%3f&rk=1&uid=275132238&sid=2&ts=custom&rsc=E1dedcgHYMCMUO-I&method=and&isort=score&view=grid"
"Casas Bahia";"Mario Party Island tour";"Jogo Mario Party Island Tour - 3DS";"259,90";"R$ 259,90";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-6IADP&lbc=casasbahia&w=Mario%20Party%20Island%20tour&url=http%3a%2f%2fproduto.casasbahia.com.br%2f2532591%3f&rk=2&uid=275132238&sid=2&ts=custom&rsc=V-1Rof5W-c%3akeEQM&method=and&isort=score&view=grid"
"Casas Bahia";"Mario Party Island tour";"Jogo Mario Party: Island Tour - Nintendo 3Ds";"Indisponível";"R$ 9.999,99";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-6IADP&lbc=casasbahia&w=Mario%20Party%20Island%20tour&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6746042%3f&rk=3&uid=275132238&sid=2&ts=custom&rsc=nQHGgUhgOY2-aTWf&method=and&isort=score&view=grid"
"Extra";"Mario Party Island tour";"Mario Party: Island Tour - 3DS";"179,00";"R$ 179,00";"http://buscando.extra.com.br/search?p=R&srid=S1-1IADP&lbc=extra&w=Mario%20Party%20Island%20tour&url=http%3a%2f%2fproduto.extra.com.br%2f5414005%3f&rk=1&uid=275162947&sid=2&ts=custom&rsc=6HY9zS%3aTtbPLk0jj&method=and&isort=score&view=grid"
"Extra";"Mario Party Island tour";"Jogo Mario Party Island Tour - 3DS";"259,90";"R$ 259,90";"http://buscando.extra.com.br/search?p=R&srid=S1-1IADP&lbc=extra&w=Mario%20Party%20Island%20tour&url=http%3a%2f%2fproduto.extra.com.br%2f2532591%3f&rk=2&uid=275162947&sid=2&ts=custom&rsc=ABLrZOVLOmaR0Rk-&method=and&isort=score&view=grid"
"Extra";"Mario Party Island tour";"Jogo Mario Party: Island Tour - Nintendo 3Ds";"Indisponível";"R$ 9.999,99";"http://buscando.extra.com.br/search?p=R&srid=S1-1IADP&lbc=extra&w=Mario%20Party%20Island%20tour&url=http%3a%2f%2fproduto.extra.com.br%2f6746042%3f&rk=3&uid=275162947&sid=2&ts=custom&rsc=crYmU2gHwJXUpn7g&method=and&isort=score&view=grid"
"E-Virtua";"Mario Party Island tour";"Mario Party: Island Tour - Nintendo 3DS - -";"R$ 149,90";"R$ 149,90";"http://www.evirtua.com.br//mario-party-island-tour-nintendo-3ds/3352-01"
"Fast Games";"Mario Party Island tour";"-";"-";"R$ 9.999,99";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"FNAC";"Mario Party Island tour";"-";"-";"R$ 9.999,99";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Mario Party Island tour";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"Mario Party Island tour";"MARIO PARTY - ISLAND TOUR (3DS)";"Indisponível";"R$ 9.999,99";"http://www.livrariacultura.com.br/p/mario-party-island-tour-3ds-42151991"
"Mula Games";"Mario Party Island tour";"Mario Party: Island Tour - 3DS";"109.9";"R$ 109,90";"http://www.mulagames.com.br/Mario-Party--Island-Tour-3DS/prod-1888325/"
"Ponto Frio";"Mario Party Island tour";"Mario Party: Island Tour - 3DS";"179,00";"R$ 179,00";"http://search.pontofrio.com.br/search?p=R&srid=S1-3SEAP&lbc=pontofrio-br&w=Mario%20Party%20Island%20tour&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5414005%3f&rk=1&uid=275326877&sid=2&ts=custom&rsc=fhrCd8ykakFU3A8j&method=and&isort=score&view=grid"
"Ponto Frio";"Mario Party Island tour";"Jogo Mario Party Island Tour - 3DS";"259,90";"R$ 259,90";"http://search.pontofrio.com.br/search?p=R&srid=S1-3SEAP&lbc=pontofrio-br&w=Mario%20Party%20Island%20tour&url=http%3a%2f%2fproduto.pontofrio.com.br%2f2532591%3f&rk=2&uid=275326877&sid=2&ts=custom&rsc=YpwhD8lA%3aXCeQL9-&method=and&isort=score&view=grid"
"Ponto Frio";"Mario Party Island tour";"Jogo Mario Party: Island Tour - Nintendo 3Ds";"Indisponível";"R$ 9.999,99";"http://search.pontofrio.com.br/search?p=R&srid=S1-3SEAP&lbc=pontofrio-br&w=Mario%20Party%20Island%20tour&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6746042%3f&rk=3&uid=275326877&sid=2&ts=custom&rsc=pK6XApu8PjxcDkJT&method=and&isort=score&view=grid"
"Ricardo Eletro";"Mario Party Island tour";"-";"-";"R$ 9.999,99";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Mario Party Island tour";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"Mario Party Island tour";"-";"-";"R$ 9.999,99";"http://ww2.shopfacil.com.br/<BUSCA>"
"Shop Time";"Mario Party Island tour";"Game Mario Party - Island Tour - 3DS";"R$ 174,99";"R$ 174,99";"http://www.shoptime.com.br/produto/116707833/game-mario-party-island-tour-3ds"
"ShopB";"Mario Party Island tour";"Mario Party: Island Tour - 3DS";"R$ 149,99";"R$ 149,99";"http://www.shopb.com.br/mario-party-island-tour-3ds-7315561"
"Submarino";"Mario Party Island tour";"Game Mario Party - Island Tour - 3DS";"R$ 174,99";"R$ 174,99";"http://www.submarino.com.br/produto/116707833/game-mario-party-island-tour-3ds"
"Walmart";"Mario Party Island tour";"Jogo Mario Party: Island Tour - 3DS";"189";"R$ 189,00";"http://www.walmart.com.br//jogo-mario-party-island-tour-3ds/2109273/pr"
"Nintendo eShop";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate";"$39.99*";"R$ 152,90";"http://www.nintendo.com/games/detail/xKYkSY9ybVIBDX3rGWZ0CBDZgtLt9Am3"
"Americanas";"monster hunter ultimate 4";"Jogo Nintendo 3ds Monster Hunter Ultimate 4 - Capcom";"R$ 229,99";"R$ 229,99";"http://www.americanas.com.br/produto/9814064/jogo-nintendo-3ds-monster-hunter-ultimate-4-capcom"
"Americanas";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate N3ds";"R$ 229,85";"R$ 229,85";"http://www.americanas.com.br/produto/9957090/monster-hunter-4-ultimate-n3ds"
"Americanas";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate - 3ds";"R$ 264,89";"R$ 264,89";"http://www.americanas.com.br/produto/9869641/monster-hunter-4-ultimate-3ds"
"Big Boy Games";"monster hunter ultimate 4";"3DS - Monster Hunter 4 Ultimate";"R$ 189,90";"R$ 189,90";"http://www.bigboygames.com.br/3ds-monster-hunter-4-ultimate-p6907/"
"Casas Bahia";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate - 3DS";"272,39";"R$ 272,39";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-3SEAP&lbc=casasbahia&w=monster%20hunter%20ultimate%204&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5567551%3f&rk=1&uid=275528304&sid=2&ts=custom&rsc=CFycmkqqtCDbzjX9&method=and&isort=score&view=grid"
"Casas Bahia";"monster hunter ultimate 4";"Game Monster Hunter Ultimate 4 - 3DS";"218,00";"R$ 218,00";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-3SEAP&lbc=casasbahia&w=monster%20hunter%20ultimate%204&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5413956%3f&rk=2&uid=275528304&sid=2&ts=custom&rsc=cKjfQSObWl9JA17u&method=and&isort=score&view=grid"
"Casas Bahia";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate N3DS";"229,85";"R$ 229,85";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-3SEAP&lbc=casasbahia&w=monster%20hunter%20ultimate%204&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6156361%3f&rk=3&uid=275528304&sid=2&ts=custom&rsc=GZKZImfJBHQW34jS&method=and&isort=score&view=grid"
"Casas Bahia";"monster hunter ultimate 4";"3DS - Monster Hunter 4 Ultimate";"189,90";"R$ 189,90";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-3SEAP&lbc=casasbahia&w=monster%20hunter%20ultimate%204&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6366529%3f&rk=4&uid=275528304&sid=2&ts=custom&rsc=5bw2YOadYXqw3NJh&method=and&isort=score&view=grid"
"Extra";"monster hunter ultimate 4";"3DS - Monster Hunter 4 Ultimate";"189,90";"R$ 189,90";"http://buscando.extra.com.br/search?p=R&srid=S1-1IADP&lbc=extra&w=monster%20hunter%20ultimate%204&url=http%3a%2f%2fproduto.extra.com.br%2f6366529%3f&rk=1&uid=275562830&sid=2&ts=custom&rsc=1oA8eiEcyyXsB%3aZo&method=and&isort=score&view=grid"
"Extra";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate - 3DS";"272,39";"R$ 272,39";"http://buscando.extra.com.br/search?p=R&srid=S1-1IADP&lbc=extra&w=monster%20hunter%20ultimate%204&url=http%3a%2f%2fproduto.extra.com.br%2f5567551%3f&rk=2&uid=275562830&sid=2&ts=custom&rsc=ow2%3aEO8Lli%3arzdoV&method=and&isort=score&view=grid"
"Extra";"monster hunter ultimate 4";"Game Monster Hunter Ultimate 4 - 3DS";"218,00";"R$ 218,00";"http://buscando.extra.com.br/search?p=R&srid=S1-1IADP&lbc=extra&w=monster%20hunter%20ultimate%204&url=http%3a%2f%2fproduto.extra.com.br%2f5413956%3f&rk=3&uid=275562830&sid=2&ts=custom&rsc=xzZPVSiUUp5sXYOP&method=and&isort=score&view=grid"
"Extra";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate N3DS";"229,85";"R$ 229,85";"http://buscando.extra.com.br/search?p=R&srid=S1-1IADP&lbc=extra&w=monster%20hunter%20ultimate%204&url=http%3a%2f%2fproduto.extra.com.br%2f6156361%3f&rk=4&uid=275562830&sid=2&ts=custom&rsc=fO4rV1GeWtH%3ar35g&method=and&isort=score&view=grid"
"E-Virtua";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate - Nintendo 3DS - -";"R$ 199,90";"R$ 199,90";"http://www.evirtua.com.br//monster-hunter-4-ultimate-nintendo-3ds/3685-01"
"Fast Games";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate - 3DS";"R$ 237,41";"R$ 237,41";"http://www.fastgames.com.br/monster-hunter-4-ultimate-3ds-pr-9755-187970.htm"
"FNAC";"monster hunter ultimate 4";"-";"-";"R$ 9.999,99";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"monster hunter ultimate 4";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Mula Games";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate - 3DS";"198.9";"R$ 198,90";"http://www.mulagames.com.br/Monster-Hunter-4-Ultimate-3DS/prod-2690779/"
"Ponto Frio";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate - 3DS";"272,39";"R$ 272,39";"http://search.pontofrio.com.br/search?p=R&srid=S1-6SEAP&lbc=pontofrio-br&w=monster%20hunter%20ultimate%204&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5567551%3f&rk=1&uid=275743625&sid=2&ts=custom&rsc=un0epK%3a-l9D%3acsmA&method=and&isort=score&view=grid"
"Ponto Frio";"monster hunter ultimate 4";"Game Monster Hunter Ultimate 4 - 3DS";"218,00";"R$ 218,00";"http://search.pontofrio.com.br/search?p=R&srid=S1-6SEAP&lbc=pontofrio-br&w=monster%20hunter%20ultimate%204&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5413956%3f&rk=2&uid=275743625&sid=2&ts=custom&rsc=M-K0SSmqBMUTTz4D&method=and&isort=score&view=grid"
"Ponto Frio";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate N3DS";"229,85";"R$ 229,85";"http://search.pontofrio.com.br/search?p=R&srid=S1-6SEAP&lbc=pontofrio-br&w=monster%20hunter%20ultimate%204&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6156361%3f&rk=3&uid=275743625&sid=2&ts=custom&rsc=S3oyG1jCJhZki2Ym&method=and&isort=score&view=grid"
"Ponto Frio";"monster hunter ultimate 4";"3DS - Monster Hunter 4 Ultimate";"189,90";"R$ 189,90";"http://search.pontofrio.com.br/search?p=R&srid=S1-6SEAP&lbc=pontofrio-br&w=monster%20hunter%20ultimate%204&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6366529%3f&rk=4&uid=275743625&sid=2&ts=custom&rsc=Q3EcRfx5OPPabtvW&method=and&isort=score&view=grid"
"Ricardo Eletro";"monster hunter ultimate 4";"-";"-";"R$ 9.999,99";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"monster hunter ultimate 4";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Shop Time";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate - 3ds";"R$ 264,89";"R$ 264,89";"http://www.shoptime.com.br/produto/9869641/monster-hunter-4-ultimate-3ds"
"Shop Time";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate N3ds";"R$ 229,85";"R$ 229,85";"http://www.shoptime.com.br/produto/9957090/monster-hunter-4-ultimate-n3ds"
"Shop Time";"monster hunter ultimate 4";"Jogo Nintendo 3ds Monster Hunter Ultimate 4 - Capcom";"R$ 229,99";"R$ 229,99";"http://www.shoptime.com.br/produto/9814064/jogo-nintendo-3ds-monster-hunter-ultimate-4-capcom"
"ShopB";"monster hunter ultimate 4";"Jogo Monster Hunter 4 Ultimate - 3DS";"R$ 209,99";"R$ 209,99";"http://www.shopb.com.br/jogo-monster-hunter-4-ultimate-3ds-7314207"
"Submarino";"monster hunter ultimate 4";"Jogo Nintendo 3ds Monster Hunter Ultimate 4 - Capcom";"R$ 229,99";"R$ 229,99";"http://www.submarino.com.br/produto/9814064/jogo-nintendo-3ds-monster-hunter-ultimate-4-capcom"
"Submarino";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate - 3ds";"R$ 264,89";"R$ 264,89";"http://www.submarino.com.br/produto/9869641/monster-hunter-4-ultimate-3ds"
"Submarino";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate N3ds";"R$ 229,85";"R$ 229,85";"http://www.submarino.com.br/produto/9957090/monster-hunter-4-ultimate-n3ds"
"Walmart";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate N3DS";"229.85";"R$ 229,85";"http://www.walmart.com.br//monster-hunter-4-ultimate-n3ds/3629385/pr"
"Zig Store";"monster hunter ultimate 4";"3DS - Monster Hunter 4 Ultimate";"R$ 192,00";"R$ 192,00";"http://www.zigstore.com.br/3ds-monster-hunter-4-ultimate-p179081/"
"Nintendo eShop";"New super mario bros 2";"New Super Mario Bros. 2";"$29.99*";"R$ 114,66";"http://www.nintendo.com/games/detail/ehSBsDqZYxWzmHC9ODf7wDDu5_TdrXhw"
"Americanas";"New super mario bros 2";"Game New Super Mario Bros 2 - 3DS";"R$ 179,90";"R$ 179,90";"http://www.americanas.com.br/produto/111557493/game-new-super-mario-bros-2-3ds&review=1"
